Date,Symbol,Open,High,Low,Close,Volume BTC,Volume USD
2019-04-13 13:00:00,BTCUSD,5080.07,5083.54,5069.74,5078.1,8.88,45044.18
2019-04-13 12:00:00,BTCUSD,5067.23,5082.0,5059.61,5080.07,7.5,38051.91
2019-04-13 11:00:00,BTCUSD,5045.0,5069.72,5043.76,5067.23,3.95,19957.22
2019-04-13 10:00:00,BTCUSD,5072.54,5084.0,5045.0,5045.0,17.52,88886.35
2019-04-13 09:00:00,BTCUSD,5086.19,5086.19,5065.0,5072.54,4.65,23560.96
2019-04-13 08:00:00,BTCUSD,5097.58,5097.58,5060.93,5086.19,6.69,33953.8
2019-04-13 07:00:00,BTCUSD,5109.52,5115.4,5092.09,5097.58,6.94,35437.78
2019-04-13 06:00:00,BTCUSD,5114.09,5114.09,5098.67,5109.52,9.79,50007.45
2019-04-13 05:00:00,BTCUSD,5115.56,5115.56,5101.0,5114.09,2.76,14094.2
2019-04-13 04:00:00,BTCUSD,5112.07,5115.56,5100.0,5115.56,15.55,79424.4
2019-04-13 03:00:00,BTCUSD,5100.79,5119.55,5100.79,5112.07,16.68,85279.74
2019-04-13 02:00:00,BTCUSD,5077.37,5106.8,5067.93,5100.79,14.42,73325.7
2019-04-13 01:00:00,BTCUSD,5065.25,5083.69,5057.11,5077.37,13.17,66839.04
2019-04-13 00:00:00,BTCUSD,5081.67,5081.67,5057.65,5065.25,18.13,91815.71
2019-04-12 23:00:00,BTCUSD,5081.99,5093.45,5074.07,5081.67,10.7,54445.09
2019-04-12 22:00:00,BTCUSD,5065.57,5086.54,5054.1,5081.99,30.3,153806.59
2019-04-12 21:00:00,BTCUSD,5042.14,5067.89,5037.91,5065.57,5.0,25306.01
2019-04-12 20:00:00,BTCUSD,5059.75,5059.75,5030.55,5042.14,43.18,217857.2
2019-04-12 19:00:00,BTCUSD,5062.14,5080.14,5059.75,5059.75,30.31,153777.25
2019-04-12 18:00:00,BTCUSD,5074.68,5080.47,5061.05,5062.14,33.78,171150.85
2019-04-12 17:00:00,BTCUSD,5088.05,5113.26,5065.5,5074.68,18.51,94072.99
2019-04-12 16:00:00,BTCUSD,5073.84,5090.0,5070.5,5088.05,12.46,63363.17
2019-04-12 15:00:00,BTCUSD,5082.36,5099.27,5066.0,5073.84,40.32,205105.41
2019-04-12 14:00:00,BTCUSD,5073.0,5083.4,5060.3,5082.36,8.25,41823.07
2019-04-12 13:00:00,BTCUSD,5090.98,5100.32,5058.84,5073.0,23.1,117404.23
2019-04-12 12:00:00,BTCUSD,5081.06,5091.23,5070.0,5090.98,18.82,95717.79
2019-04-12 11:00:00,BTCUSD,5080.26,5100.0,5067.83,5081.06,62.65,318560.13
2019-04-12 10:00:00,BTCUSD,5030.0,5088.0,5023.41,5080.26,150.14,756139.51
2019-04-12 09:00:00,BTCUSD,5027.12,5030.0,5013.13,5030.0,12.04,60512.76
2019-04-12 08:00:00,BTCUSD,5039.84,5042.01,5000.27,5027.12,31.82,159694.12
2019-04-12 07:00:00,BTCUSD,5020.91,5048.93,5020.91,5039.84,23.76,119647.11
2019-04-12 06:00:00,BTCUSD,5018.44,5036.21,5011.14,5020.91,23.22,116591.29
2019-04-12 05:00:00,BTCUSD,5031.85,5031.85,5006.49,5018.44,8.4,42082.11
2019-04-12 04:00:00,BTCUSD,5019.0,5037.0,5016.65,5031.85,7.38,37090.99
2019-04-12 03:00:00,BTCUSD,5003.64,5019.0,4975.0,5019.0,13.21,66015.16
2019-04-12 02:00:00,BTCUSD,4955.36,5010.21,4954.99,5003.64,38.06,189967.17
2019-04-12 01:00:00,BTCUSD,5028.53,5028.53,4907.94,4955.36,120.95,600044.94
2019-04-12 00:00:00,BTCUSD,5051.44,5051.44,5019.83,5028.53,53.04,267157.26
2019-04-11 23:00:00,BTCUSD,5050.0,5059.74,5039.35,5051.44,26.82,135542.25
2019-04-11 22:00:00,BTCUSD,5025.72,5052.81,5001.0,5050.0,19.53,98339.49
2019-04-11 21:00:00,BTCUSD,5058.25,5059.74,5017.64,5025.72,16.83,84847.97
2019-04-11 20:00:00,BTCUSD,5080.96,5080.96,5043.87,5058.25,24.44,123680.92
2019-04-11 19:00:00,BTCUSD,5079.93,5087.68,5049.92,5080.96,67.25,341275.24
2019-04-11 18:00:00,BTCUSD,5064.75,5083.0,5053.0,5079.93,48.45,245656.69
2019-04-11 17:00:00,BTCUSD,5052.68,5064.75,5020.55,5064.75,59.11,298174.31
2019-04-11 16:00:00,BTCUSD,5041.39,5063.51,5017.23,5052.68,31.33,158072.41
2019-04-11 15:00:00,BTCUSD,5050.09,5072.16,5038.53,5041.39,59.12,298965.22
2019-04-11 14:00:00,BTCUSD,5025.36,5050.23,5012.51,5050.09,38.39,193427.61
2019-04-11 13:00:00,BTCUSD,5053.01,5070.61,5025.27,5025.36,160.9,813016.99
2019-04-11 12:00:00,BTCUSD,5046.02,5066.52,5013.97,5053.01,53.91,271482.36
2019-04-11 11:00:00,BTCUSD,5076.51,5083.0,4972.12,5046.02,107.35,539896.73
2019-04-11 10:00:00,BTCUSD,5080.38,5103.83,5059.52,5076.51,38.6,196021.08
2019-04-11 09:00:00,BTCUSD,5204.1,5209.51,5001.5,5080.38,340.86,1745302.71
2019-04-11 08:00:00,BTCUSD,5206.33,5210.13,5150.0,5204.1,81.21,420103.24
2019-04-11 07:00:00,BTCUSD,5218.0,5221.75,5200.0,5206.33,85.67,446930.39
2019-04-11 06:00:00,BTCUSD,5220.81,5227.78,5212.41,5218.0,23.19,121028.55
2019-04-11 05:00:00,BTCUSD,5228.21,5229.14,5182.02,5220.81,25.17,131082.07
2019-04-11 04:00:00,BTCUSD,5191.13,5234.09,5162.54,5228.21,34.48,179669.6
2019-04-11 03:00:00,BTCUSD,5307.86,5307.86,5163.32,5191.13,127.73,665858.07
2019-04-11 02:00:00,BTCUSD,5305.0,5308.72,5286.9,5307.86,23.66,125398.03
2019-04-11 01:00:00,BTCUSD,5309.38,5315.18,5287.47,5305.0,11.36,60269.29
2019-04-11 00:00:00,BTCUSD,5326.8,5348.91,5289.03,5309.38,37.29,198489.11
2019-04-10 23:00:00,BTCUSD,5293.1,5326.8,5293.1,5326.8,43.9,233229.33
2019-04-10 22:00:00,BTCUSD,5300.0,5300.0,5268.29,5293.1,48.5,256574.37
2019-04-10 21:00:00,BTCUSD,5305.14,5315.52,5258.82,5300.0,30.1,159179.92
2019-04-10 20:00:00,BTCUSD,5405.38,5422.0,5215.0,5305.14,189.94,1006531.78
2019-04-10 19:00:00,BTCUSD,5402.22,5430.0,5381.22,5405.38,67.32,364386.35
2019-04-10 18:00:00,BTCUSD,5299.0,5461.71,5288.86,5402.22,248.68,1343298.53
2019-04-10 17:00:00,BTCUSD,5269.44,5317.19,5263.23,5299.0,80.06,422787.64
2019-04-10 16:00:00,BTCUSD,5281.72,5305.14,5269.44,5269.44,42.43,224195.57
2019-04-10 15:00:00,BTCUSD,5273.56,5281.72,5257.28,5281.72,13.93,73418.3
2019-04-10 14:00:00,BTCUSD,5260.54,5276.57,5259.04,5273.56,20.34,107172.7
2019-04-10 13:00:00,BTCUSD,5274.81,5282.86,5257.28,5260.54,33.39,175856.03
2019-04-10 12:00:00,BTCUSD,5240.0,5288.41,5240.0,5274.81,27.65,145478.28
2019-04-10 11:00:00,BTCUSD,5245.0,5251.21,5239.92,5240.0,6.53,34269.74
2019-04-10 10:00:00,BTCUSD,5252.84,5253.62,5234.0,5245.0,60.99,320121.26
2019-04-10 09:00:00,BTCUSD,5251.46,5261.47,5248.51,5252.84,68.66,360871.45
2019-04-10 08:00:00,BTCUSD,5246.58,5257.23,5238.27,5251.46,2.34,12289.66
2019-04-10 07:00:00,BTCUSD,5266.99,5266.99,5238.83,5246.58,5.21,27387.73
2019-04-10 06:00:00,BTCUSD,5260.0,5280.0,5249.06,5266.99,33.41,175938.05
2019-04-10 05:00:00,BTCUSD,5233.41,5266.72,5226.11,5260.0,47.23,247563.85
2019-04-10 04:00:00,BTCUSD,5211.39,5236.71,5211.39,5233.41,26.97,141047.75
2019-04-10 03:00:00,BTCUSD,5223.96,5238.91,5211.39,5211.39,21.62,112829.06
2019-04-10 02:00:00,BTCUSD,5231.22,5243.33,5223.96,5223.96,26.59,139204.02
2019-04-10 01:00:00,BTCUSD,5204.2,5239.0,5200.58,5231.22,16.37,85452.3
2019-04-10 00:00:00,BTCUSD,5192.93,5217.18,5171.09,5204.2,22.77,118304.87
2019-04-09 23:00:00,BTCUSD,5191.66,5216.76,5180.0,5192.93,20.47,106288.38
2019-04-09 22:00:00,BTCUSD,5221.35,5221.35,5160.05,5191.66,43.94,228152.22
2019-04-09 21:00:00,BTCUSD,5222.4,5236.23,5218.7,5221.35,34.05,177937.97
2019-04-09 20:00:00,BTCUSD,5208.97,5247.76,5208.97,5222.4,119.6,625437.97
2019-04-09 19:00:00,BTCUSD,5223.52,5223.52,5208.58,5208.97,20.6,107430.78
2019-04-09 18:00:00,BTCUSD,5212.0,5229.76,5203.0,5223.52,39.55,206191.72
2019-04-09 17:00:00,BTCUSD,5228.66,5235.0,5212.0,5212.0,19.47,101662.76
2019-04-09 16:00:00,BTCUSD,5214.78,5235.0,5204.78,5228.66,26.82,139996.76
2019-04-09 15:00:00,BTCUSD,5202.09,5229.0,5202.09,5214.78,22.75,118613.2
2019-04-09 14:00:00,BTCUSD,5208.0,5219.45,5194.73,5202.09,14.16,73693.76
2019-04-09 13:00:00,BTCUSD,5192.17,5240.0,5188.91,5208.0,34.05,177901.85
2019-04-09 12:00:00,BTCUSD,5204.42,5222.17,5192.17,5192.17,25.86,134549.25
2019-04-09 11:00:00,BTCUSD,5203.11,5218.59,5180.99,5204.42,19.97,103990.92
2019-04-09 10:00:00,BTCUSD,5189.15,5208.49,5150.68,5203.11,194.73,1007459.33
2019-04-09 09:00:00,BTCUSD,5229.66,5235.0,5177.0,5189.15,90.88,472016.47
2019-04-09 08:00:00,BTCUSD,5220.16,5239.93,5178.25,5229.66,128.67,670324.94
2019-04-09 07:00:00,BTCUSD,5231.12,5238.84,5214.0,5220.16,4.94,25842.03
2019-04-09 06:00:00,BTCUSD,5212.9,5234.73,5212.9,5231.12,45.87,239673.9
2019-04-09 05:00:00,BTCUSD,5225.47,5227.16,5146.65,5212.9,60.78,315616.17
2019-04-09 04:00:00,BTCUSD,5233.95,5251.36,5214.26,5225.47,12.21,63856.82
2019-04-09 03:00:00,BTCUSD,5255.55,5272.72,5213.24,5233.95,31.22,163263.03
2019-04-09 02:00:00,BTCUSD,5259.99,5280.87,5253.84,5255.55,5.68,29909.34
2019-04-09 01:00:00,BTCUSD,5249.29,5269.16,5231.72,5259.99,16.33,85858.95
2019-04-09 00:00:00,BTCUSD,5285.0,5285.0,5244.08,5249.29,89.42,471180.86
2019-04-08 23:00:00,BTCUSD,5275.89,5293.0,5221.08,5285.0,39.0,205479.49
2019-04-08 22:00:00,BTCUSD,5272.96,5314.48,5268.67,5275.89,51.54,272861.52
2019-04-08 21:00:00,BTCUSD,5251.21,5283.88,5248.79,5272.96,71.16,374973.17
2019-04-08 20:00:00,BTCUSD,5203.0,5264.9,5194.31,5251.21,72.45,380323.81
2019-04-08 19:00:00,BTCUSD,5212.49,5222.44,5189.75,5203.0,33.56,174725.54
2019-04-08 18:00:00,BTCUSD,5199.06,5229.97,5199.06,5212.49,22.93,119554.2
2019-04-08 17:00:00,BTCUSD,5215.5,5222.04,5185.02,5199.06,55.51,289287.06
2019-04-08 16:00:00,BTCUSD,5238.7,5250.0,5191.5,5215.5,76.83,401606.01
2019-04-08 15:00:00,BTCUSD,5241.89,5250.0,5225.29,5238.7,36.17,189309.65
2019-04-08 14:00:00,BTCUSD,5183.94,5247.0,5182.0,5241.89,21.06,109701.99
2019-04-08 13:00:00,BTCUSD,5185.24,5213.38,5179.0,5183.94,24.35,126581.88
2019-04-08 12:00:00,BTCUSD,5146.71,5193.88,5139.06,5185.24,127.73,661385.0
2019-04-08 11:00:00,BTCUSD,5203.04,5220.9,5140.0,5146.71,63.01,325822.2
2019-04-08 10:00:00,BTCUSD,5265.0,5265.71,5195.54,5203.04,46.98,246494.06
2019-04-08 09:00:00,BTCUSD,5232.36,5265.0,5225.35,5265.0,37.47,196940.15
2019-04-08 08:00:00,BTCUSD,5256.74,5256.74,5200.0,5232.36,27.58,144350.78
2019-04-08 07:00:00,BTCUSD,5271.0,5275.89,5210.0,5256.74,23.26,122112.11
2019-04-08 06:00:00,BTCUSD,5291.69,5293.91,5243.62,5271.0,55.48,292550.27
2019-04-08 05:00:00,BTCUSD,5317.85,5317.85,5264.09,5291.69,35.36,186716.74
2019-04-08 04:00:00,BTCUSD,5251.0,5317.85,5242.82,5317.85,32.36,170923.07
2019-04-08 03:00:00,BTCUSD,5286.5,5290.78,5222.17,5251.0,41.77,219556.27
2019-04-08 02:00:00,BTCUSD,5277.56,5340.8,5277.56,5286.5,37.83,201261.33
2019-04-08 01:00:00,BTCUSD,5260.4,5320.0,5247.41,5277.56,77.07,407443.12
2019-04-08 00:00:00,BTCUSD,5191.52,5263.58,5165.01,5260.4,64.1,334546.36
2019-04-07 23:00:00,BTCUSD,5177.1,5213.56,5155.26,5191.52,27.8,144270.63
2019-04-07 22:00:00,BTCUSD,5168.04,5266.3,5137.96,5177.1,52.23,271720.9
2019-04-07 21:00:00,BTCUSD,5148.07,5179.09,5140.47,5168.04,15.77,81374.21
2019-04-07 20:00:00,BTCUSD,5130.76,5180.0,5118.59,5148.07,69.65,359514.49
2019-04-07 19:00:00,BTCUSD,5126.7,5161.55,5126.2,5130.76,18.29,94137.4
2019-04-07 18:00:00,BTCUSD,5123.77,5139.12,5110.0,5126.7,6.32,32431.69
2019-04-07 17:00:00,BTCUSD,5111.58,5136.29,5110.0,5123.77,9.57,49081.22
2019-04-07 16:00:00,BTCUSD,5123.74,5123.74,5055.87,5111.58,44.38,225818.31
2019-04-07 15:00:00,BTCUSD,5133.68,5152.93,5105.15,5123.74,16.46,84495.97
2019-04-07 14:00:00,BTCUSD,5148.0,5154.62,5122.61,5133.68,15.69,80685.17
2019-04-07 13:00:00,BTCUSD,5141.22,5150.51,5128.57,5148.0,10.67,54854.57
2019-04-07 12:00:00,BTCUSD,5110.25,5146.69,5110.25,5141.22,11.18,57423.59
2019-04-07 11:00:00,BTCUSD,5124.92,5132.76,5095.87,5110.25,23.62,120923.29
2019-04-07 10:00:00,BTCUSD,5139.57,5148.69,5124.92,5124.92,9.61,49379.41
2019-04-07 09:00:00,BTCUSD,5160.0,5177.88,5129.32,5139.57,13.69,70532.87
2019-04-07 08:00:00,BTCUSD,5133.59,5167.92,5113.81,5160.0,14.67,75396.93
2019-04-07 07:00:00,BTCUSD,5124.71,5153.59,5124.71,5133.59,12.16,62556.47
2019-04-07 06:00:00,BTCUSD,5106.88,5128.2,5079.35,5124.71,8.04,41068.1
2019-04-07 05:00:00,BTCUSD,5138.06,5152.63,5096.15,5106.88,13.09,67333.01
2019-04-07 04:00:00,BTCUSD,5129.31,5160.0,5122.52,5138.06,36.74,189026.64
2019-04-07 03:00:00,BTCUSD,5126.44,5155.0,5110.58,5129.31,25.21,129441.71
2019-04-07 02:00:00,BTCUSD,5047.0,5127.48,5041.96,5126.44,21.55,109241.3
2019-04-07 01:00:00,BTCUSD,5037.18,5055.85,5035.74,5047.0,5.64,28448.01
2019-04-07 00:00:00,BTCUSD,5036.72,5058.6,5027.02,5037.18,12.37,62391.91
2019-04-06 23:00:00,BTCUSD,5023.75,5072.01,5015.0,5036.72,50.67,256359.16
2019-04-06 22:00:00,BTCUSD,5005.63,5054.85,5000.4,5023.75,61.26,307760.8
2019-04-06 21:00:00,BTCUSD,5087.38,5089.58,4910.0,5005.63,181.19,902954.72
2019-04-06 20:00:00,BTCUSD,5155.01,5172.14,5057.78,5087.38,53.85,275386.45
2019-04-06 19:00:00,BTCUSD,5163.1,5191.12,5150.0,5155.01,29.91,154874.77
2019-04-06 18:00:00,BTCUSD,5142.0,5190.19,5142.0,5163.1,138.22,716506.7
2019-04-06 17:00:00,BTCUSD,5185.0,5193.68,5121.26,5142.0,90.03,463577.68
2019-04-06 16:00:00,BTCUSD,5107.75,5237.0,5107.75,5185.0,103.58,536145.83
2019-04-06 15:00:00,BTCUSD,5052.5,5121.0,5029.43,5107.75,79.11,401006.65
2019-04-06 14:00:00,BTCUSD,5020.15,5052.5,5008.92,5052.5,17.45,87660.92
2019-04-06 13:00:00,BTCUSD,5012.19,5032.41,5008.93,5020.15,30.17,151350.73
2019-04-06 12:00:00,BTCUSD,5003.0,5025.0,4993.93,5012.19,13.72,68721.81
2019-04-06 11:00:00,BTCUSD,4986.26,5009.54,4985.01,5003.0,135.23,675274.67
2019-04-06 10:00:00,BTCUSD,4983.98,4999.07,4983.56,4986.26,210.12,1048522.9
2019-04-06 09:00:00,BTCUSD,4991.13,4992.64,4972.61,4983.98,8.65,43051.55
2019-04-06 08:00:00,BTCUSD,5005.13,5005.13,4971.44,4991.13,10.97,54736.32
2019-04-06 07:00:00,BTCUSD,5021.22,5021.22,5001.3,5005.13,16.82,84298.19
2019-04-06 06:00:00,BTCUSD,5022.09,5023.87,5006.92,5021.22,12.48,62563.98
2019-04-06 05:00:00,BTCUSD,5008.32,5034.56,5008.29,5022.09,9.54,47921.48
2019-04-06 04:00:00,BTCUSD,5000.0,5017.0,4998.24,5008.32,10.92,54652.65
2019-04-06 03:00:00,BTCUSD,5006.83,5012.87,4993.22,5000.0,8.77,43843.88
2019-04-06 02:00:00,BTCUSD,4996.57,5007.81,4989.36,5006.83,21.39,107034.52
2019-04-06 01:00:00,BTCUSD,5014.52,5018.17,4982.13,4996.57,24.78,123942.72
2019-04-06 00:00:00,BTCUSD,5037.49,5037.49,5000.0,5014.52,45.15,226228.05
2019-04-05 23:00:00,BTCUSD,5027.57,5042.67,5013.23,5037.49,25.93,130508.28
2019-04-05 22:00:00,BTCUSD,5010.22,5032.67,5007.0,5027.57,21.06,105759.69
2019-04-05 21:00:00,BTCUSD,4997.5,5022.67,4996.39,5010.22,14.22,71235.53
2019-04-05 20:00:00,BTCUSD,5018.37,5065.18,4982.0,4997.5,47.2,237447.82
2019-04-05 19:00:00,BTCUSD,5027.38,5030.11,5012.0,5018.37,15.75,79089.55
2019-04-05 18:00:00,BTCUSD,5030.08,5064.5,5001.61,5027.38,95.89,482424.61
2019-04-05 17:00:00,BTCUSD,5014.5,5036.95,4996.5,5030.08,64.17,322356.48
2019-04-05 16:00:00,BTCUSD,4992.17,5025.0,4972.05,5014.5,29.36,146588.41
2019-04-05 15:00:00,BTCUSD,4976.67,4995.21,4964.29,4992.17,23.92,119175.25
2019-04-05 14:00:00,BTCUSD,5003.0,5016.25,4971.29,4976.67,62.7,313280.32
2019-04-05 13:00:00,BTCUSD,5026.43,5055.47,4978.39,5003.0,57.69,289214.52
2019-04-05 12:00:00,BTCUSD,4998.01,5040.0,4971.43,5026.43,38.1,191369.61
2019-04-05 11:00:00,BTCUSD,4961.02,5015.0,4961.02,4998.01,26.37,131787.32
2019-04-05 10:00:00,BTCUSD,4957.3,4973.48,4943.03,4961.02,10.52,52176.85
2019-04-05 09:00:00,BTCUSD,4971.38,4971.38,4946.54,4957.3,7.32,36282.79
2019-04-05 08:00:00,BTCUSD,4937.18,4974.22,4937.18,4971.38,27.86,138071.03
2019-04-05 07:00:00,BTCUSD,4939.03,4955.0,4906.98,4937.18,53.13,262169.66
2019-04-05 06:00:00,BTCUSD,4976.49,4978.77,4934.12,4939.03,15.16,75226.61
2019-04-05 05:00:00,BTCUSD,4946.26,4994.2,4946.26,4976.49,55.18,274893.04
2019-04-05 04:00:00,BTCUSD,4897.75,4959.52,4897.75,4946.26,23.68,117018.46
2019-04-05 03:00:00,BTCUSD,4915.3,4920.0,4889.21,4897.75,12.52,61379.67
2019-04-05 02:00:00,BTCUSD,4909.9,4930.0,4893.98,4915.3,15.29,75147.17
2019-04-05 01:00:00,BTCUSD,4952.74,4952.74,4909.0,4909.9,23.72,116923.43
2019-04-05 00:00:00,BTCUSD,4901.9,4968.5,4901.9,4952.74,40.45,200180.61
2019-04-04 23:00:00,BTCUSD,4879.92,4924.12,4879.92,4901.9,57.02,280015.47
2019-04-04 22:00:00,BTCUSD,4927.79,4938.32,4878.04,4879.92,44.66,219661.08
2019-04-04 21:00:00,BTCUSD,4845.8,4930.0,4840.08,4927.79,90.36,442299.44
2019-04-04 20:00:00,BTCUSD,4825.0,4861.8,4785.34,4845.8,88.86,428395.02
2019-04-04 19:00:00,BTCUSD,4862.4,4882.37,4820.69,4825.0,45.58,221417.43
2019-04-04 18:00:00,BTCUSD,4882.13,4884.87,4820.69,4862.4,137.99,668976.9
2019-04-04 17:00:00,BTCUSD,4920.18,4952.99,4880.02,4882.13,50.18,246723.98
2019-04-04 16:00:00,BTCUSD,4987.74,4988.01,4915.0,4920.18,75.36,373827.8
2019-04-04 15:00:00,BTCUSD,5004.0,5004.0,4952.68,4987.74,66.5,331231.35
2019-04-04 14:00:00,BTCUSD,5016.24,5040.0,4995.0,5004.0,35.46,177979.61
2019-04-04 13:00:00,BTCUSD,5010.33,5019.76,4993.72,5016.24,16.93,84742.97
2019-04-04 12:00:00,BTCUSD,4985.23,5021.4,4982.35,5010.33,25.64,128172.87
2019-04-04 11:00:00,BTCUSD,4950.0,4992.46,4919.04,4985.23,76.28,377709.08
2019-04-04 10:00:00,BTCUSD,5009.36,5009.36,4950.0,4950.0,39.69,197879.0
2019-04-04 09:00:00,BTCUSD,5024.2,5026.0,4990.0,5009.36,59.66,299279.75
2019-04-04 08:00:00,BTCUSD,5027.93,5053.77,4980.53,5024.2,57.91,291341.29
2019-04-04 07:00:00,BTCUSD,5045.4,5045.4,5009.79,5027.93,22.46,112789.39
2019-04-04 06:00:00,BTCUSD,5028.51,5060.0,5018.36,5045.4,22.45,113238.46
2019-04-04 05:00:00,BTCUSD,5011.87,5043.13,5000.0,5028.51,18.07,90822.32
2019-04-04 04:00:00,BTCUSD,4966.1,5015.0,4944.61,5011.87,11.46,57263.31
2019-04-04 03:00:00,BTCUSD,5008.2,5008.86,4946.35,4966.1,60.6,301848.16
2019-04-04 02:00:00,BTCUSD,4983.69,5030.0,4980.51,5008.2,75.39,377653.25
2019-04-04 01:00:00,BTCUSD,5029.97,5071.87,4962.28,4983.69,68.78,345553.18
2019-04-04 00:00:00,BTCUSD,4970.64,5031.01,4920.29,5029.97,75.65,376655.72
2019-04-03 23:00:00,BTCUSD,5109.45,5109.45,4810.0,4970.64,779.51,3845046.61
2019-04-03 22:00:00,BTCUSD,5182.22,5256.17,5023.83,5109.45,506.72,2602529.26
2019-04-03 21:00:00,BTCUSD,5293.0,5340.56,5169.64,5182.22,93.34,492309.16
2019-04-03 20:00:00,BTCUSD,5136.35,5315.63,5136.35,5293.0,215.7,1131317.76
2019-04-03 19:00:00,BTCUSD,5145.74,5172.0,5125.84,5136.35,51.68,266332.41
2019-04-03 18:00:00,BTCUSD,5129.83,5188.09,5120.21,5145.74,80.14,413256.28
2019-04-03 17:00:00,BTCUSD,5130.37,5187.16,5077.13,5129.83,139.77,717626.4
2019-04-03 16:00:00,BTCUSD,5012.8,5146.44,5010.0,5130.37,349.66,1782580.09
2019-04-03 15:00:00,BTCUSD,5014.56,5030.5,4993.77,5012.8,63.93,320743.71
2019-04-03 14:00:00,BTCUSD,5046.02,5047.01,5000.0,5014.56,117.97,592412.7
2019-04-03 13:00:00,BTCUSD,5005.44,5046.59,5001.0,5046.02,48.45,243731.51
2019-04-03 12:00:00,BTCUSD,4967.92,5030.04,4967.92,5005.44,54.26,271249.89
2019-04-03 11:00:00,BTCUSD,4954.95,4981.0,4948.52,4967.92,13.12,65184.89
2019-04-03 10:00:00,BTCUSD,4975.73,4980.0,4941.67,4954.95,59.9,296992.26
2019-04-03 09:00:00,BTCUSD,4953.22,4975.73,4939.69,4975.73,21.48,106378.44
2019-04-03 08:00:00,BTCUSD,4964.58,4967.22,4925.99,4953.22,19.41,95961.24
2019-04-03 07:00:00,BTCUSD,4975.0,4989.0,4948.53,4964.58,39.83,197945.32
2019-04-03 06:00:00,BTCUSD,4950.21,4981.91,4930.15,4975.0,29.66,147069.84
2019-04-03 05:00:00,BTCUSD,4913.38,4969.01,4913.38,4950.21,49.87,246534.88
2019-04-03 04:00:00,BTCUSD,5053.61,5053.61,4870.0,4913.38,168.34,834158.28
2019-04-03 03:00:00,BTCUSD,5072.11,5087.0,4995.06,5053.61,143.03,720139.51
2019-04-03 02:00:00,BTCUSD,4973.44,5076.02,4963.48,5072.11,157.07,788636.57
2019-04-03 01:00:00,BTCUSD,4980.36,4988.27,4929.34,4973.44,95.5,473168.42
2019-04-03 00:00:00,BTCUSD,4903.79,4997.5,4901.54,4980.36,183.56,908251.56
2019-04-02 23:00:00,BTCUSD,4826.5,4943.37,4814.6,4903.79,114.23,558121.26
2019-04-02 22:00:00,BTCUSD,4784.55,4830.7,4782.83,4826.5,98.52,473541.07
2019-04-02 21:00:00,BTCUSD,4802.5,4830.39,4779.71,4784.55,49.4,237534.86
2019-04-02 20:00:00,BTCUSD,4768.17,4824.25,4747.19,4802.5,70.0,334924.85
2019-04-02 19:00:00,BTCUSD,4740.37,4768.76,4730.13,4768.17,62.58,296812.72
2019-04-02 18:00:00,BTCUSD,4724.01,4740.37,4719.07,4740.37,81.99,387763.96
2019-04-02 17:00:00,BTCUSD,4738.97,4738.97,4683.15,4724.01,114.27,539438.66
2019-04-02 16:00:00,BTCUSD,4749.37,4749.37,4641.01,4738.97,487.77,2298990.9
2019-04-02 15:00:00,BTCUSD,4748.29,4765.37,4707.46,4749.37,276.3,1310794.29
2019-04-02 14:00:00,BTCUSD,4803.34,4804.0,4666.0,4748.29,196.65,930505.62
2019-04-02 13:00:00,BTCUSD,4812.9,4817.33,4783.76,4803.34,83.48,400810.02
2019-04-02 12:00:00,BTCUSD,4782.0,4825.84,4769.66,4812.9,86.56,414923.67
2019-04-02 11:00:00,BTCUSD,4782.9,4805.8,4764.51,4782.0,67.96,325447.22
2019-04-02 10:00:00,BTCUSD,4801.04,4805.31,4758.88,4782.9,249.3,1189088.14
2019-04-02 09:00:00,BTCUSD,4691.63,4829.24,4691.0,4801.04,121.44,579587.5
2019-04-02 08:00:00,BTCUSD,4691.03,4724.98,4691.03,4691.63,51.42,242039.1
2019-04-02 07:00:00,BTCUSD,4710.87,4729.29,4664.11,4691.03,127.97,600355.23
2019-04-02 06:00:00,BTCUSD,4739.73,4772.1,4650.0,4710.87,430.69,2027682.12
2019-04-02 05:00:00,BTCUSD,4645.12,5000.0,4625.14,4739.73,669.49,3210730.8
2019-04-02 04:00:00,BTCUSD,4175.72,4808.0,4171.02,4645.12,531.9,2381862.74
2019-04-02 03:00:00,BTCUSD,4175.0,4177.0,4160.42,4175.72,39.96,166539.38
2019-04-02 02:00:00,BTCUSD,4156.0,4177.14,4156.0,4175.0,21.27,88716.56
2019-04-02 01:00:00,BTCUSD,4151.0,4156.0,4145.0,4156.0,39.03,161934.51
2019-04-02 00:00:00,BTCUSD,4138.7,4160.0,4134.24,4151.0,39.18,162531.98
2019-04-01 23:00:00,BTCUSD,4141.2,4148.01,4138.7,4138.7,33.68,139563.01
2019-04-01 22:00:00,BTCUSD,4134.08,4149.15,4131.0,4141.2,39.96,165463.37
2019-04-01 21:00:00,BTCUSD,4130.34,4134.08,4124.11,4134.08,18.87,77890.98
2019-04-01 20:00:00,BTCUSD,4130.78,4134.91,4121.91,4130.34,54.59,225303.76
2019-04-01 19:00:00,BTCUSD,4134.91,4135.9,4130.0,4130.78,24.76,102353.24
2019-04-01 18:00:00,BTCUSD,4131.7,4136.57,4128.91,4134.91,30.49,125998.4
